proxy	x	y	z
SoukHouse_01_768x1536_Double_C_Propdress_Open	7.680004	23.287086	14.650845
SoukHouse_01_768x1536_Double_D	7.683216	17.282425	11.923717
SoukHouse_01_768x1536_Double_D_Propdress	7.804316	14.967042	14.237368
SoukHouse_01_768x768	7.683273	10.882423	10.401749
SoukHouse_01_768x768_A_BD	7.683272	10.882423	10.401749
SoukHouse_01_768x768_A_NoOBB	7.683273	10.882423	10.401749
SoukHouse_01_768x768_A_Propdress	6.726946	11.437134	1.939084
SoukHouse_01_768x768_A_Propdress_A_BD	6.725937	10.470502	1.939084
SoukHouse_01_768x768_Double	7.683332	10.882421	10.559990
SoukHouse_01_768x768_Double_A_Propdress	7.896449	12.310766	11.931108
SoukHouse_01_768x768_Single_A_Propdress	7.789698	12.802411	11.487947
SoukHouse_02_1024x1152_CV90	10.334371	14.722355	10.335669
SoukHouse_02_1024x1152_CV90_A_BD	10.334371	14.722354	10.335669
SoukHouse_02_1024x1152_CV90_A_Propdress_A	11.235472	16.850540	10.086685
SoukHouse_02_1024x1152_CV90_A_Propdress_A_BD	10.086682	14.940583	10.086685
SoukHouse_02_1024x1152_CV90_A_Propdress_B	11.235470	15.907661	10.779881
SoukHouse_02_1024x1152_CV90_A_Propdress_C	11.235470	15.907661	10.779881
SoukHouse_02_1024x1152_CV90_Interior_A	9.564896	3.698912	9.601549
SoukHouse_02_1024x1152_CV90_Interior_Antiques	9.652586	3.627462	9.566460
SoukHouse_02_1024x1152_CV90_Interior_A_02	9.620928	3.582912	9.531503
SoukHouse_02_1024x1152_CV90_Interior_B	9.692102	3.152895	9.620295
SoukHouse_02_1024x1152_CV90_Interior_C	9.594324	3.584031	9.619035
SoukHouse_02_1024x1152_CV90_Interior_Cafe	9.491770	3.536330	9.588626
SoukHouse_02_1024x1152_CV90_Interior_D	8.486514	3.546872	10.284054
SoukHouse_02_1024x1152_CV90_Interior_E	9.564867	3.620874	9.906447
SoukHouse_02_1024x1152_CV90_Interior_Electronics	10.300443	3.647109	9.580105
SoukHouse_02_1024x1152_CV90_Interior_F	7.540153	3.019045	9.917765
SoukHouse_02_1024x1152_CV90_Interior_G	10.506179	3.624960	9.624797
SoukHouse_02_1024x1152_CV90_SecondFloorInterior_01_A	9.888873	5.582398	9.674477
SoukHouse_02_1024x1152_CV90_SecondFloorInterior_01_B	9.754388	5.574066	9.803815
SoukHouse_02_1024x1152_CV90_SecondFloorInterior_01_C	9.751122	5.574066	9.627928
SoukHouse_02_1024x1152_CV90_SecondFloorInterior_01_D	9.600719	3.566100	9.632377
SoukHouse_02_1024x1152_CV90_SecondFloorInterior_01_E	10.082306	2.740291	9.369356
SoukHouse_02_1024x1152_CV90_SecondFloorInterior_01_F	9.663307	3.545475	9.564629
SoukHouse_04_1024x1536_Double	10.268241	18.559996	11.160398
SoukHouse_05_768x1152	7.686379	15.040000	11.459563
SoukHouse_05_768x1152_A_BD	7.686379	14.929450	11.299836
SoukHouse_05_768x1152_A_Propdress_A	7.179182	15.371725	1.841167
SoukHouse_05_768x1152_A_Propdress_A_BD	7.179182	14.690514	1.841167
SoukHouse_05_768x1152_A_Propdress_B	8.011707	14.325824	2.038898
SoukHouse_05_768x1152_A_Propdress_C	7.456639	14.150669	2.001323
SoukHouse_05_768x1152_A_Propdress_D	8.237341	14.929062	2.118339
SoukHouse_05_768x1152_Double_A	7.680004	14.712228	13.139830
SoukHouse_05_768x1152_Double_A_Propdress	7.923908	15.886650	13.755083
SoukHouse_05_768x1152_Double_B	7.680000	14.712227	10.759672
SoukHouse_05_768x1152_Double_B_Propdress_A	8.152899	16.807167	12.226864
SoukHouse_05_768x1152_Double_B_Propdress_B	7.928771	11.547658	11.794697
SoukHouse_05_768x768	7.680002	14.720000	10.355906
SoukHouse_05_768x768_A_BD	7.680002	14.720000	10.355906
SoukHouse_05_768x768_A_Double	7.680003	14.720000	10.479694
SoukHouse_05_768x768_A_NoRubble	7.680002	14.720000	10.559727
SoukHouse_05_768x768_A_Propdress_A	8.006630	14.310513	3.468333
SoukHouse_05_768x768_A_Propdress_A_BD	7.772158	14.310513	3.468333
SoukHouse_05_768x768_A_Propdress_B	7.751333	14.859709	4.547641
SoukHouse_05_768x768_A_Propdress_C	7.027226	16.234997	3.104371
SoukHouse_05_768x768_A_Propdress_D	7.123019	14.116181	1.632508
SoukHouse_05_768x768_A_Propdress_E	7.955098	14.310513	3.541823
SoukHouse_05_768x768_A_Propdress_Interior	7.062774	3.602805	4.410141
SoukHouse_05_768x768_IncreasedRadiosity	7.680002	14.720000	10.355906
SoukHouse_Roof_Propdress_A	3.202972	1.179310	2.501087
SoukHouse_Roof_Propdress_B	5.419306	1.411096	2.937951
SoukRuin_01_A	4.643434	4.979302	5.445460
SoukRuin_01_B	10.292949	8.820032	3.165866
SoukRuin_01_C	4.706936	6.684558	6.199012
SoukRuin_01_C_Indest	10.292949	8.820032	3.165866
SoukStorefrontBack_01_768_A	7.680000	6.415998	5.120005
SoukStorefrontBack_01_768_B	7.680000	6.400000	5.279727
SoukStorefront_01_768_A	7.680134	6.402041	5.280000
SoukStorefront_01_768_B	7.680002	6.400001	5.199968
SoukStorefront_02_1024_CV90	10.328354	10.080191	10.320543
SoukStorefront_03_1280	12.960001	7.680006	10.933469
SoukStorefront_04_1024	10.240000	6.400000	5.160000
SoukWedgeBlockedC22_1024x1152_01	3.918678	14.719999	10.240002
SoukWedgeBlockedC22_1024x768_01	3.918678	10.885208	10.240001
SoukWedgeBlockedC22_1024x768_01_B	3.918678	10.885208	10.240002
SoukWedgeBlockedC6_1024x1152_01	1.003696	14.080000	10.240000
SoukWedgeBlockedC6_1024x768_01	1.003696	10.240000	10.240000
SoukWindowClosed_01	1.280000	1.920000	0.109071
SoukWindowClosed_01_Var_A	1.280000	1.920000	0.094367
SoukWindowClosed_01_Var_B	1.280000	1.920000	0.148300
SoukWindowClosed_01_Var_C	1.280000	1.920000	0.235678
SoukWindowClosed_02	1.280000	1.920000	0.039821
SoukWindowOpen_01	1.448137	1.920000	0.431213
SparklingRiverGuest_01	2.400000	1.700000	0.025000
SpawnPoint	0.719358	0.657870	2.010609
SpeedBump_01	2.514496	0.094247	0.419437
SpeedBump_02	0.921446	0.070286	2.596731
SpeedBump_03	1.853783	0.059927	0.973453
Speedgate_01	1.622649	1.196489	1.372115
SpiceBag_01_A	0.527893	0.978482	0.779983
SpiceBag_01_B	0.523850	0.752253	0.763597
SpiceBag_02_A	0.888708	0.634055	0.606212
SpiceBag_02_B	0.667708	0.631893	0.342885
SpiceBag_02_C	0.347154	0.644245	0.349163
SpicesShelfWheel_01	0.002058	0.120734	0.108017
SpicesWoodenBucket_01	0.447073	0.494098	0.451684
SpicesWoodenBucket_01_SpicesA	0.447073	0.507696	0.451684
SpicesWoodenBucket_01_SpicesA_B	0.386839	0.087172	0.383839
SpicesWoodenBucket_01_SpicesB	0.447073	0.507972	0.451684
SpicesWoodenBucket_01_SpicesB_B	0.382007	0.061005	0.352854
SpicesWoodenBucket_01_SpicesC	0.447073	0.496495	0.451684
SpicesWoodenBucket_01_SpicesC_B	0.364881	0.075643	0.373248
Spinosaurus_01	3.802470	1.804144	1.352855
SplashPad_01	13.665111	5.295711	13.255623
SportBottle_01_B	0.080322	0.250487	0.080322
SportFishingBoat_01	3.239431	5.300466	10.466165
SportFishingBoat_01_Static	3.239431	5.300466	10.466165
SprayedConcreteFloor_01_A_512	5.120000	0.000010	5.120000
SprayedConcreteWall_01_A_512_CC90	10.239995	8.093323	10.240009
SprinklerCeiling_01	0.129990	0.141361	0.129990
Sprinkler_02_512	0.103470	0.845841	6.479994
SpruceNorway_01	1.000000	1.000000	1.000000
SpruceNorway_01_M	6.027507	10.899447	5.355814
SpruceNorway_01_M_B	8.677946	20.795650	7.159385
SpruceNorway_01_M_B_Burnt	7.788782	19.981924	6.714412
SpruceNorway_01_M_B_Sparse	7.788782	19.981924	6.714412
SpruceNorway_01_M_C	6.765762	19.017567	6.566612
SpruceNorway_01_M_D	1.000000	1.000000	1.000000
SpruceNorway_01_S	2.421450	5.605736	2.458304
SP_AlleyTrash_01	2.233909	0.451163	1.938488
SP_GarbageCluster_01_VFX	1.903385	0.442556	1.191809
SquarePatioUmbrella_01	2.102030	2.562482	1.961614
StackMetal_01	1.220000	0.800000	2.610000
StackStore_01	1.533514	0.925736	1.349938
StairsBasement_01_256x128	2.571714	1.287479	2.167478
StairsMetal_01	5.332869	3.733656	2.223806
StairsRefineryPipeRing_01	1.789151	1.679999	5.120028
StairsRefineryPlatform_01_256x384x32	2.560000	0.330000	3.840000
StairsRefineryPlatform_01_256x512x32	2.560000	0.330000	5.120000
StairsRefineryPlatform_01_320x512x32	3.200000	0.330000	5.120000
StairsRefineryPlatform_01_384x384x32	3.840000	0.330000	3.840000
StairsRefineryPlatform_01_512x512x32	5.120000	0.330000	5.120000
StairsRefineryPlatform_01_CV90_288x362x32	2.882751	0.330000	3.640000
StairsRefinery_01	5.600000	12.367757	22.685719
StairsRefinery_01_A_162x128x144	1.566154	2.354187	1.621119
StairsRefinery_01_A_312x256x144	1.566087	3.704234	3.200587
StairsRefinery_01_A_628x512x216	2.287238	6.141543	6.285719
StairsRefinery_01_B_628x512x216	2.287238	6.141543	6.285719
StairsRefinery_02	5.600000	12.367757	21.931690
StairsRefinery_02_B	5.600000	12.367757	20.741882
StairsRural_01_A	2.435326	1.640723	5.634599
StairsRural_01_B	2.348406	0.544665	2.429301
StairsRural_01_C	2.348406	0.544665	2.429301
StairsRural_01_D	2.260858	1.671520	5.087289
StairsRural_01_E	2.753446	1.662513	5.040712
StairsRural_01_F	2.004497	0.690572	2.109113
StairsRural_01_G	2.767572	1.780449	5.994856
StairStep_01_256_A	2.851619	0.360655	1.294147
StairStep_01_256_B	2.815175	0.377523	1.304574
StairStep_01_256_C	2.843374	0.392054	1.341170
StairStep_01_512_A	5.408023	0.375663	1.294149
StairStep_01_512_B	5.405754	0.427014	1.326943
StairStep_01_512_C	5.405100	0.397918	1.339761
StairStep_Ramp_01_A	0.614090	0.141775	0.398159
StairStep_Ramp_01_B	0.601751	0.139473	0.422342
StairsTerracotta_01_128x160x64	1.667731	0.638813	1.277423
StairsTerracotta_01_384x256x192	2.560000	1.920000	3.839665
StairsWoodFooting_01_512	2.451181	1.862193	4.935516
StairsWoodPlatformRailing_01_256	0.071911	1.282995	2.527236
StairsWoodPlatform_01_256x256	2.544781	0.168845	2.526993
StairsWoodPlatform_01_256x512_Indestructible	2.568196	0.188278	5.074296
StairsWoodRailing_01_128	0.053892	2.421774	1.970506
StairsWoodSupport_01	0.121276	4.101834	0.227461
StairsWoodSupport_01b	0.121276	4.101834	0.227461
StairsWoodSupport_01c	0.121276	4.101834	0.227461
StairsWood_01_128	2.196325	1.449935	1.925126
StairsWood_01_256	2.196334	2.729934	3.845127
Staking_01_01	0.057141	0.950000	0.060169
Staking_01_02	0.051998	0.811389	0.049665
StandingOfficeTable_01	2.582988	0.903700	2.610338
StationaryEmplacementSpawner	38.200943	4.000000	4.000000
StationPump_01	6.183071	5.355426	13.963632
StationPump_01_B	0.304578	0.163413	0.158052
StatueFoundation_01	3.156926	3.674928	2.147278
StatueOfLiberty_01	109.833847	93.013092	117.961426
StatueWingedWoman_01	2.416547	1.994835	1.483984
SteelBeamPile_01	2.645119	2.697280	7.661052
SteelFrame_01	4.096482	11.840714	8.273746
SteelFrame_01_B	4.478724	11.853864	8.329764
SteelKeg_01	0.403627	0.607561	0.408280
SteelKeg_Pallet_01	1.732574	1.592810	1.758763
SteelStair_01_192x256	2.108302	2.729260	7.991307
StepLadder_01	0.942374	3.841964	3.976830
StepLadder_01_B	0.942374	3.841964	2.753899
StepLadder_01_C	0.942374	3.841964	1.303110
StepLadder_01_D	0.942374	3.841964	1.304755
StepLadder_02	0.648283	2.521674	1.470264
StepLadder_02_B	0.942374	3.045157	2.125253
StepLadder_02_C	0.942374	1.764447	1.303110
StepLadder_02_D	0.942374	3.042655	1.303110
StepLadder_02_E	0.942374	3.036424	1.304755
StepSandstoneSmall_01	1.168508	0.154674	0.300675
Stepstool_01	0.571233	0.287914	0.432345
StoneFoundationWall01_MetalRailing_1536x384	15.360248	9.314946	3.222763
StoneFoundationWall01_MetalRailing_192x384_CCW45	2.164239	9.320755	2.107308
StoneFoundationWall01_MetalRailing_192x384_CCW90	2.282228	9.319384	2.346703
StoneFoundationWall01_MetalRailing_192x384_CW22	2.356490	9.320284	2.185720
StoneFoundationWall01_MetalRailing_192x384_CW45	3.196227	9.320000	2.978893
StoneFoundationWall01_MetalRailing_192_384	1.920248	9.314946	2.582764
StoneFoundationWall01_MetalRailing_384x384	3.844264	9.314947	3.222763
StoneFoundationWall01_MetalRailing_384x384_Elevation	3.844910	9.482147	0.666352
StoneFoundationWall01_MetalRailing_384x384_Elevation_Mirrored	3.844910	9.442146	0.666352
StoneFoundationWall01_MetalRailing_768x384	7.680243	9.314946	3.222764
StoneFoundationWall01_MetalRailing_768x768_Elevation	7.684307	9.446612	0.688936
StoneFoundationWall01_MetalRailing_768x768_Elevation_Mirrored	7.684307	9.446612	0.688936
StoneFoundationWallPillar_01	0.398719	8.295601	0.758884
StoneFoundationWallPillar_02	0.408101	10.112440	0.720735
StoneFoundationWall_01_1536x384	15.360248	8.279854	0.664855
StoneFoundationWall_01_192x384	1.920248	8.268456	2.582770
StoneFoundationWall_01_192x384_CCW22	2.134131	8.279707	2.216493
StoneFoundationWall_01_192x384_CCW45	2.164239	8.281216	2.071708
StoneFoundationWall_01_192x384_CCW90_A	2.296446	8.295115	2.351231
StoneFoundationWall_01_192x384_CCW90_B	2.261257	8.289510	2.276922
StoneFoundationWall_01_192x384_CW22	2.298149	8.284302	2.219954
StoneFoundationWall_01_192x384_CW45	3.195446	8.279614	3.003489
StoneFoundationWall_01_192x384_CW90	1.934865	8.272753	1.927715
StoneFoundationWall_01_384x384	3.844264	8.295989	3.222768
StoneFoundationWall_01_384x384_Elevation	3.844910	8.309126	0.666352
StoneFoundationWall_01_768x384_A	7.680243	8.246095	3.222768
StoneFoundationWall_01_768x384_B	7.680243	8.260468	0.664855
StoneFoundationWall_01_768x384_CCW45	7.976517	8.303128	3.768147
StoneFoundationWall_01_768x384_Elevation	7.684307	8.291918	0.688936
StoneFoundationWall_02_1536x384	15.360248	8.873038	3.222773
StoneFoundationWall_02_192x384	1.921117	8.874946	2.582772
StoneFoundationWall_02_192x384_CCW22	2.134131	8.879706	2.216493
StoneFoundationWall_02_192x384_CCW45	2.164239	8.881215	2.071708
StoneFoundationWall_02_192x384_CCW90_A	2.296972	8.875746	2.357249
StoneFoundationWall_02_192x384_CW22	2.298149	8.884301	2.219954
StoneFoundationWall_02_192x384_CW45	3.195446	8.878571	3.003489
StoneFoundationWall_02_192x384_CW90	4.487349	8.877698	4.472914
StoneFoundationWall_02_384x384	3.844264	8.873038	3.222768
StoneFoundationWall_02_384x384_Elevation	3.844910	8.877398	0.664789
StoneFoundationWall_02_768x384_A	7.680243	8.873038	3.222768
StoneFoundationWall_02_768x384_B	7.680243	8.873038	0.664855
StoneFoundationWall_02_768x384_CCW45	7.976517	8.895967	3.768147
StoneFoundationWall_02_768x768_Elevation	7.684928	8.896137	0.667136
StoneFoundationWall_03_1536x384	15.360248	4.444907	0.636084
StoneFoundationWall_03_192x384	1.920248	4.433509	0.627450
StoneFoundationWall_03_192x384_CCW90	2.240000	4.456749	2.260846
StoneFoundationWall_03_384x384	3.844264	4.461042	0.636085
StoneFoundationWall_03_768x384	7.680243	4.411149	0.636085
StoneStack_01_Low	0.533011	0.522220	0.847220
StoneStack_01_NoBipod	1.804896	2.072590	2.805659
StoneStack_01_Side	1.540313	1.979882	1.896120
StoneStack_01_Top	1.138369	0.610944	2.183980
StoolWood_01_B	0.307029	0.442106	0.311700
StopSign_01	0.865864	3.057761	0.075763
StorageBin_01	1.020949	0.431788	0.657417
StorageBox_01	0.935000	0.619299	0.935002
StorageCrashCorner_01	0.100000	1.100000	0.100000
StorageDoorwayReinforced_01_512x384	5.120000	3.927565	0.643851
StorageDoorwayReinforced_01_512x768	5.120000	7.743896	0.640000
StorageFacility_01_LightingProps	58.050903	4.795693	19.853691
StorageFacility_02_Attachments	26.634306	8.505740	10.857126
StorageFacility_02_DebrisPile	26.941795	0.455134	13.224089
StorageFacility_02_LightingPropsA	18.019724	5.906508	7.425875
StorageFacility_03_LightingPropsA	34.519157	5.450776	19.868792
StorageFacility_03_LightingPropsB	33.726952	5.634356	19.868792
StorageFacility_03_LightingPropsC	33.387230	7.670080	20.909481
StorageFacility_03_PropsB_DebrisPile	20.736671	0.000010	4.671885
StorageFacility_05_LightingPropsA	33.387230	7.709126	20.909481
StorageFacility_10	32.372681	11.534470	26.240433
StorageFacility_10_Audio	31.529301	11.534470	26.240433
StorageFacility_10_Props	31.532566	12.747705	26.240433
StorageFacility_13_B	26.240000	30.910507	26.045244
StorageFacility_13_LightingProps	20.690073	21.838457	20.265917
StorageFacility_15	51.839996	17.132072	30.883852
StorageFacility_15_Lighting	46.282192	3.543262	28.358343
StorageFacility_16_extendCeiling	50.602016	17.065159	52.399624
StorageFacility_17_extendCeiling	50.546524	17.065159	56.976341
StorageFacility_18	11.243906	11.601231	6.123487
StorageFacility_18_LightingProps	9.118804	3.818101	5.485035
StorageFacility_Ruin_02	32.685474	14.464375	30.649370
StorageFacility_Ruin_02_LightingPropsA	15.378548	6.905893	23.453735
StorageFacility_Ruin_03	20.952372	16.895632	28.416294
StorageFacility_Ruin_03_LightingPropsA	11.035074	7.363675	16.658276
StorageFacility_TechHQ_01	62.279999	6.848512	22.695612
StorageFloor_01_1024	10.240000	2.560000	10.240000
StorageFloor_01_512	5.120000	2.560000	5.120000
StorageFloor_02_512	5.120000	0.640000	5.120000
StorageGarageDoor_01	4.907729	5.531878	0.592641
StorageGarageDoor_02	4.907729	5.531878	0.592641
StorageGarageDoor_IndestructibleStatic	4.907729	5.531878	0.592641
StorageHangar_01	115.652367	28.466766	52.257851
StorageHangar_01_Props	117.877701	22.379147	47.583340
StorageMetalPillarLong_01	0.640000	11.519999	0.640000
StorageMetalPillarShort_01	0.640000	7.680000	0.640000
StorageMetalPillarShort_01_double	0.320000	7.679962	0.320000
StorageMetalPillarShort_01_quad	0.320000	15.360003	0.320000
StorageRoofExtensionTrim_01	0.320001	0.980001	5.318977
StorageRoofExtension_01	9.920002	0.962772	5.464676
StorageRoofTrimCorner_01	0.320000	0.400000	0.320000
StorageRoofTrim_01_1024	10.240000	0.400000	0.320000
StorageRoofTrim_01_2048	21.119532	0.400000	0.320027
StorageRoofTrim_01_512	5.120000	0.400000	0.320000
StorageRoof_01_A_1024x512	10.240000	0.320005	5.120000
StorageRoof_01_A_2048	20.479998	0.320003	10.240000
StorageRoof_01_A_512	5.120000	0.320000	5.120000
StorageRoof_01_D_2048	19.840219	4.145159	10.240015
StorageRoof_01_E_2048	20.634403	3.706520	10.487729
StorageRoof_01_G_2048	20.036304	4.272121	10.487737
StorageRoof_01_H_2048	19.928204	4.297638	10.508130
StorageShed_01	22.507940	6.421365	22.514095
StorageShelves_Outdoor_01	30.645473	9.646811	13.547909
StorageShelves_Outdoor_02	25.633350	7.876509	8.400437
StorageShelves_Outdoor_03	30.724293	9.651921	10.722162
StorageShelves_Outdoor_04	25.633350	7.880856	8.400437
StorageWallLarge_01_C_512x384	5.120003	3.840000	0.320000
StorageWallLarge_01_C_512x384_OpaqueIndestructible	5.120003	3.840000	0.320000
StorageWallReinforced_01_1024x768	10.242945	7.743887	0.647702
StorageWallReinforced_01_512x384	5.120000	3.840000	0.640000
StorageWallReinforced_01_512x768	5.120000	7.680000	0.640000
StorageWindow_01	4.640007	1.880000	0.240000
StorageWindow_01_384x352	3.840000	3.520000	0.123015
StorageWindow_01_896x352	8.960000	3.520000	0.123014
StorageWorkshop_01	16.000002	6.782990	21.172085
StorageWorkshop_01_Props	16.353781	8.480301	21.999926
StorageWorkshop_01_Props_B	16.552330	8.480301	21.999926
StorefrontBlock_01_LightingProp_01	4.228205	0.207450	54.132214
StorefrontBlock_02_LightingProp_01	13.917104	0.207450	36.879150
StorefrontBlock_13_LightingProp_01	44.080360	0.207450	4.214446
StorefrontBlock_14_LightingProp_01	33.908215	0.207450	0.393211
StorefrontBlock_16_LightingProp_01	4.297206	0.228135	54.228970
StoreFrontSign_01	1.296704	0.796495	0.273029
StoreFrontSign_02	1.118579	0.965242	0.265008
StoreFrontSign_03	1.412559	3.159757	0.242470
StoreFrontSign_04	1.555415	0.974352	0.197881
StoreFrontSign_05_A	6.269868	0.904346	0.117554
StoreFrontSign_05_A_Lights_01	6.276649	1.330192	1.515827
StoreFrontSign_05_B	5.175662	0.904345	0.117579
StoreFrontSign_05_B_Lights_01	1.502632	1.243044	5.175662
StoreFrontSign_05_C	2.611830	0.904345	0.117579
StoreFrontSign_05_C_Lights_01	2.618720	1.145106	1.476556
StoreFrontSign_05_C_Lights_02	1.476556	1.008252	2.611830
StoreFrontSign_05_D	3.040001	1.302257	0.169314
StoreFrontSign_05_D_Lights_01	1.473790	1.400710	3.040001
StoreFrontsign_05_D_Lights_02	1.500540	1.533568	3.040001
StoreFrontSign_05_E	3.040000	1.302257	0.340075
StoveRuralPipe_01	0.155115	2.560000	0.155114
StoveRural_01	1.465375	1.408159	0.930076
StraightConcreteDoor_01_A_384	5.120000	3.842855	0.645383
StraightConcreteDoubleDoor_A_512	5.120000	5.759999	0.645065
StraightConcreteFloor_01_A_1024	10.240000	1.265000	10.240000
StraightConcreteFloor_01_A_384	5.120000	0.320000	3.840000
StraightConcreteFloor_01_A_512	5.120000	0.000010	5.120000
StraightConcreteFloor_01_A_769_Blender	7.680000	0.320000	7.680000
StraightConcreteRoof_01_A_1024	10.240000	0.000010	10.240000
StraightConcreteRoof_01_A_512	5.120000	0.000010	5.120000
StraightConcreteWallDecal_01	1.000000	1.000000	1.000000
StraightConcreteWallDecal_02	1.000000	1.000000	1.000000
StraightConcreteWallDecal_02_B	1.000000	1.000000	1.000000
StraightConcreteWallDecal_03	1.000000	1.000000	1.000000
StraightConcreteWallDecal_03_B	1.000000	1.000000	1.000000
StraightConcreteWallDecal_03_C	1.000000	1.000000	1.000000
StraightConcreteWallDecal_03_D	1.000000	1.000000	1.000000
StraightConcreteWallDecal_03_E	1.000000	1.000000	1.000000
StraightConcreteWall_02_A_512	0.640000	4.814725	5.120000
StraightConcreteWall_02_A_512x256	0.640000	2.674964	5.120000
StraightConcreteWall_A_512	5.120000	5.759999	0.640000
StreetBasement_01	13.169630	4.677009	2.752487
StreetLamp_02	0.451454	4.110219	0.451456
StreetLamp_02_B	0.451454	4.110219	0.451456
StreetLamp_02_LyndonBeach_01_B	0.723566	4.110219	0.451456
StreetLamp_02_LyndonBeach_01_C	0.723566	4.110219	0.451456
StreetLamp_Globe_01	0.669387	3.684527	0.669387
StreetLamp_Hex_01	0.286989	1.989081	0.272943
StreetLamp_Rect_01	3.878737	14.462508	0.478224
StreetLamp_Rect_03	1.944984	9.609806	0.496967
StreetLamp_Round_01	0.502243	9.133100	2.919156
StreetLamp_Round_02_IES	0.502243	9.133100	2.919156
StreetLamp_Vintage_01	0.496301	7.786528	0.869199
StreetlightBanner_Single_01	0.626296	10.164336	4.402188
StreetLightPoleElegant_01_A	0.514334	4.680920	0.569150
