godot_proxy	game_mesh	score	tier
WallFoundationO01_SlopeB	WallFoundationO01_SlopeB	1.00	manual
IvyJapaneseHydrangeaLargeVines_01	IvyJapaneseHydrangeaLargeVines_01	1.00	manual
IvyJapaneseHydrangeaLargeVines_02	IvyJapaneseHydrangeaLargeVines_02	1.00	manual
IvyJapaneseHydrangeaLargeVines_03	bs_com_ivyjapanesehydrangeavines_01_m_a	0.69	fuzzy
PipeOilFie01_EndPart	ind_pipeoilfield_01_endpart	0.684	fuzzy
WallFenceO01_FarCull	WallFenceO01_FarCull	1.00	manual
WallFenceO01_FarCull_DDPF	WallFenceO01_FarCull_DDPF	1.00	manual
DEC_HangingCable_01_A_Top_128x32	dec_com_hangingcable_01_a_top_128x32	0.682	fuzzy
DEC_HangingCable_01_A_Top_256x32	dec_com_hangingcable_01_a_top_128x32	0.682	fuzzy
MP_GolmudRailway_Terrain	bd_cas_terraingolmudrailway_01_far	0.682	fuzzy
Seal_WallBunkerStructure_01	mil_wallbunkerstructure_01_left	0.68	fuzzy
Bookshe01_destroyed	Bookshe01_destroyed	1.00	manual
Contaminated_Tunnel_01	terrainoccluder_tunnel_mp_contaminated	0.667	fuzzy
GarageCustom	euu_customgarage_02	0.667	fuzzy
NASAStrutsLonger_01	seu_nasams_strutslonger_01	0.667	fuzzy
OutskirtsHouseMedium_01_Props_A	br_naf_outskirtshousemediumroof_01	0.667	fuzzy
OutskirtsHouseMedium_01_Props_D	OutskirtsHouseMedium_01_Props_D	1.00	manual
OutskirtsHouseMedium_02_Props	br_naf_outskirtshousemediumroof_01	0.667	fuzzy
PipeValve_01	ind_oilchimney_01_pipe_s_valve	0.667	fuzzy
PostersTorn_outskirts	naf_outskirts_posters_01	0.667	fuzzy
PostersTorn_outskirts_01	naf_outskirts_posters_01	0.667	fuzzy
PostersTorn_outskirts_02	naf_outskirts_posters_01	0.667	fuzzy
RefineryConstruction_Pipes	ind_refineryconstruction_01_sidea	0.667	fuzzy
RefineryConstruction_Pipes_B	ind_refineryconstruction_01_sidea	0.667	fuzzy
ResidentialHouse_02_Ruin_A	br_wuu_residentialhouse_01	0.667	fuzzy
ResidentialHouse_02_Ruin_B	br_wuu_residentialhouse_01	0.667	fuzzy
ResidentialHouse_02_Ruin_C	br_wuu_residentialhouse_01	0.667	fuzzy
ResidentialHouse_02_Ruin_D	br_wuu_residentialhouse_01	0.667	fuzzy
SmallRocks_01	SmallRocks_01	1.00	manual
TimeoutMarket_01_MP	euu_timeoutmarket_01_middle_a	0.667	fuzzy
WallFenceO01_corner	WallFenceO01_corner	1.00	manual
rubblepile_concrete_01	ms_wuu_concreterubblepile_01	0.667	fuzzy
CrowsNestBasement_01_Props	wuu_crowsnest_basement_01	0.652	fuzzy
ResidentialGarage_01_Props	ResidentialGarage_01_Props	1.00	manual
ResidentialGarage_01_Props_B	ResidentialGarage_01_Props_B	1.00	manual
NASARADAR_Turret_01	seu_nasams_radar_turret_01	0.647	weak
NASAStrutsShort_01	seu_nasams_strutsshort_01	0.647	weak
PipeOilFie01_1024_A_Thin	ind_pipeoilfield_01_1024_a_thin	0.647	weak
PipeOilFie01_256_A_Thin	ind_pipeoilfield_01_256_a_thin	0.647	weak
PipeOilFie01_Meter	ind_pipeoilfield_01_meter	0.647	weak
ConstructionBuilding_FlagC_01_PropsA	ind_constructionbuildingfloor_a	0.645	weak
ConstructionBuilding_FlagD_01_PropsA	ind_constructionbuildingfloor_a	0.645	weak
TechHQ_ConstructionBuilding_01	TechHQ_ConstructionBuilding_01	1.00	manual
TechHQ_ConstructionBuilding_02	TechHQ_ConstructionBuilding_02	1.00	manual
TechHQ_ConstructionBuilding_03	TechHQ_ConstructionBuilding_03	1.00	manual
TechHQ_ConstructionBuilding_04	ind_constructionbuildingroof_01_a	0.643	weak
TechHQ_ConstructionBuilding_05	ind_constructionbuildingroof_01_a	0.643	weak
Rift_04_APmesh_HaNoDeform	wuc_rift_04_apmesh_half_nodeform	0.64	weak
Rift_04_HaAPmesh_NoDeform	wuc_rift_04_half_apmesh_nodeform	0.64	weak
Construction_Barrels_01	Construction_Barrels_01	1.00	manual
Loot_RestaurantSink_01	dc_wuu_restaurantsink_01_a	0.632	weak
MP_FireStorm_Terrain	bd_cas_terrainfirestorm_01_far	0.632	weak
MP_Outskirts_Terrain	bd_naf_terrainoutskirts_01_far	0.632	weak
MilitaryBrickBuilding_01_B_Back_Props_A	MilitaryBrickBuilding_01_B_Back_Props_A	1.00	manual
MilitaryBrickBuilding_01_B_Back_Props_B	MilitaryBrickBuilding_01_B_Back_Props_B	1.00	manual
MilitaryBrickBuilding_01_B_Back_Props_C	MilitaryBrickBuilding_01_B_Back_Props_C	1.00	manual
Military_Warehouse_Small_03	cas_militarywarehousedoor_01	0.625	weak
NASARADAR_Wheel_01	seu_nasams_radar_wheel_01	0.625	weak
NASAStrutsLong_01	seu_nasams_strutslong_01	0.625	weak
TrafficLightCross_01	com_trafficlights_01	0.625	weak
FlatbedTrailer_01_DDGolmud	FlatbedTrailer_01_DDGolmud	1.00	manual
MP_Capstone_Terrain	bd_cas_terraincapstone_01_far	0.611	weak
MP_Tungsten_Terrain	bd_cas_terraintungsten_01_far	0.611	weak
PipeOilFie01_C90_A_Thin	dc_ind_pipeoilfield_01_a_thin	0.611	weak
ConcreteHangarRock_Close_01	ConcreteHangarRock_Close_01	1.00	manual
OutskirtsBuildingSmall_01_Props_A	bd_naf_outskirtsbuildingbackdropsmall_01	0.606	weak
OutskirtsBuildingSmall_01_Props_B	bd_naf_outskirtsbuildingbackdropsmall_01	0.606	weak
OutskirtsBuildingSmall_01_Props_C	bd_naf_outskirtsbuildingbackdropsmall_01	0.606	weak
OutskirtsBuildingSmall_03_Props_A	bd_naf_outskirtsbuildingbackdropsmall_01	0.606	weak
OutskirtsBuildingSmall_03_Props_B	bd_naf_outskirtsbuildingbackdropsmall_01	0.606	weak
OutskirtsBuildingSmall_07_Props	bd_naf_outskirtsbuildingbackdropsmall_01	0.606	weak
OutskirtsHouseMedium_01_FlatRoof_Props	br_naf_outskirtshousemediumroof_01	0.606	none
ConcreteHangar_01_Props	ConcreteHangar_01_Props	1.00	manual
ConcreteHangar_01_Props_B	ConcreteHangar_01_Props_B	1.00	manual
ConcreteHangar_01_Props_C	dc_seu_concretehangar_01_end_a	0.6	weak
ConcreteHangar_01_Props_D	dc_seu_concretehangar_01_end_a	0.6	weak
ConcreteHangar_01_Props_E	dc_seu_concretehangar_01_end_a	0.6	weak
ConstructionBuildingSite_01_Props	bd_ind_constructionsite_01_building_01	0.6	weak
ManhattanBridge_01_LightsOff	euu_manhattanbridge_01_lines_01	0.6	weak
ManhattanBridge_01_LightsOff_B	euu_manhattanbridge_01_lines_01	0.6	weak
ManhattanBridge_01_Streaming	euu_manhattanbridge_01_stone	0.6	weak
Military_Warehouse_Medium_03	Military_Warehouse_Medium_03	1.00	manual
Military_Warehouse_Medium_03_B	cas_militarywarehousedoor_01	0.6	weak
Military_Warehouse_Medium_04	cas_militarywarehousedoor_01	0.6	weak
NASARADAR_Base_01	seu_nasams_radar_base_01	0.6	weak
OfficeRuin_02_Mural	br_wuu_officeruinmurawall_01	0.6	weak
OutskirtsBuildingSmall_01	bd_naf_outskirtsbuildingbackdropsmall_01	0.6	weak
OutskirtsBuildingSmall_03	bd_naf_outskirtsbuildingbackdropsmall_01	0.6	weak
OutskirtsBuildingSmall_07	bd_naf_outskirtsbuildingbackdropsmall_01	0.6	weak
ShackMetal_01	ind_stackmetal_01	0.6	weak
ResidentialRumpusRoom_01_DebrisPile	br_wuu_residentialrumpusroom_01	0.594	weak
BlockClusterConcrete_01	BlockClusterConcrete_01	1.00	manual
BlockClusterConcrete_01_A	BlockClusterConcrete_01_A	1.00	manual
BlockClusterConcrete_01_B	BlockClusterConcrete_01_B	1.00	manual
BlockClusterConcrete_01_B_1	BlockClusterConcrete_01_B_1	1.00	manual
BlockClusterConcrete_01_C	BlockClusterConcrete_01_C	1.00	manual
WreckTank_Abra01_All	WreckTank_Abra01_All	1.00	manual
ControlTower_02_Audio	de_mil_controltowerin_01	0.588	weak
ParkingStructure_01_2FL_Blue	bd_wuu_parkingstructureb1_01	0.583	weak
TwinBuilding_03_Decals	TwinBuilding_03_Decals	1.00	none
CountryClub_01_B_Audio	wuu_countryclubbar_01	0.579	weak
HighwayOverpass_Bridge_01	HighwayOverpass_Bridge_01	1.00	manual
HighwayOverpass_Bridge_02	HighwayOverpass_Bridge_02	1.00	manual
HighwayOverpass_Bridge_04	HighwayOverpass_Bridge_04	1.00	manual
ConstructionContainer_01	ConstructionContainer_01	1.00	manual
GRN_GasStation_03	dc_wuu_gasstation_01_a	0.571	weak
PalmTree_Planted_01	naf_treeplanter_01	0.571	weak
HouseLarge_01_Props	dc_com_houselarge_01_part0	0.562	weak
JerseyBarrier_Row01	dc_mil_barrierjersey_01_256x124	0.562	weak
ParkingStructure_01_2FL_Props	bd_wuu_parkingstructureb1_01	0.56	weak
ResidentialHouse_01_Badlands	br_wuu_residentialhouse_01	0.56	weak
ResidentialHouse_02_Props_E_MP	br_wuu_residentialhouse_01	0.56	weak
ResidentialHouse_02_Props_F_MP	br_wuu_residentialhouse_01	0.56	weak
ResidentialHouse_02_Props_G_MP	br_wuu_residentialhouse_01	0.56	weak
ResidentialHouse_02_Props_H_MP	br_wuu_residentialhouse_01	0.56	weak
RetailStorefront_02_1152_Affluent	wuu_retailstorefront_02_1152	0.56	weak
RetailStorefront_02_1152_Affluent_B	wuu_retailstorefront_02_1152	0.56	weak
RetailStorefront_Speakers	br_wuu_retailstorefront_04_1160_a	0.56	weak
OutskirtsHouseLarge_01_ConstructionSite	naf_outskirtshouselargecore_01	0.559	weak
ResidentialRumpusRoom_01_Contaminated	br_wuu_residentialrumpusroom_01	0.559	weak
SiloOilLarge_01_White	dc_ind_silooillargetop_01	0.556	weak
SoukArcade_01_1280x1664	SoukArcade_01_1280x1664	1.00	manual
VEH_ScoutHelicopter_MH350	VEH_ScoutHelicopter_MH350	1.00	manual
ConstructionSiteScaffolding_01	bd_ind_constructionsite_01_building_01	0.552	weak
ScaffoldingConstructionSite_01	bd_ind_constructionsite_01_building_01	0.552	weak
ScaffoldingConstructionSite_02	bd_ind_constructionsite_01_building_01	0.552	weak
Area07_BlockBuilding_01	Area07_BlockBuilding_01	1.00	manual
ConstructionTunnel_01	ind_constructiontarps_01_a_512x512	0.55	weak
MP_Contaminated_Terrain	water_contaminated	0.55	weak
RestaurantTable	com_tablerestaurantround_01	0.55	weak
RestaurantTable_B	com_tablerestaurantround_01	0.55	weak
RetailStorefront_03_2117_CV45_B_Vacant_Props	dc_wuu_retailstorefrontvacant_01	0.545	weak
TechHQ_ConstructionBuilding_01_Props	TechHQ_ConstructionBuilding_01_Props	1.00	manual
TechHQ_ConstructionBuilding_02_Props	TechHQ_ConstructionBuilding_02_Props	1.00	manual
TechHQ_ConstructionBuilding_03_Props	TechHQ_ConstructionBuilding_03_Props	1.00	manual
TechHQ_ConstructionBuilding_04_Props	ind_constructionbuildingroof_01_a	0.545	weak
TechHQ_ConstructionBuilding_05_Props	ind_constructionbuildingroof_01_a	0.545	weak
ConstructionRebarb_Pile_01	ind_constructionsetrebar_01_a_96x512x32	0.542	weak
CombatVehicleContainer_02_WalkerSenexContainer	com_combatvehiclecontainer_01_open_01	0.541	weak
CombatVehicleContainer_03_WalkerSenexContainer	com_combatvehiclecontainer_01_open_01	0.541	weak
CountryClubVilla_01_Props	br_wuu_countryclubvillawall_01_512	0.538	weak
Loot_OfficeShe01_B	com_officeshelf_01	0.538	weak
NASARADAR_Radar_01	seu_nasams_radar_radar_01	0.538	weak
ResidentialHouse_02_A_Eastwood	br_wuu_residentialhouse_01	0.538	weak
ResidentialHouse_02_B_Eastwood	br_wuu_residentialhouse_01	0.538	weak
MilitaryBrickBuilding_01_B_Back_Attachments	MilitaryBrickBuilding_01_B_Back_Attachments	1.00	manual
FilledCargoTruck_01	FilledCargoTruck_01	1.00	manual
FilledCargoTruck_02	bd_mil_m1083cargotruck_01	0.533	weak
FilledCargoTruck_03	FilledCargoTruck_03	1.00	manual
IvyCapeLargeWall_01	IvyCapeLargeWall_01	1.00	manual
IvyCapeLargeWall_02	IvyCapeLargeWall_02	1.00	manual
IvyCapeLargeWall_03	IvyCapeLargeWall_03	1.00	manual
WeaponCasesPack_01	mil_weaponcase_ar_01	0.533	weak
WeaponCasesPack_02	WeaponCasesPack_02	1.00	manual
WeaponCasesPack_03	mil_weaponcase_ar_01	0.533	weak
Dressing_Trash_01	dc_veh_land_dressing_track_01	0.529	weak
Dressing_Trash_02	dc_veh_land_dressing_track_01	0.529	weak
Dressing_Trash_03	dc_veh_land_dressing_track_01	0.529	weak
Dressing_Trash_04	dc_veh_land_dressing_track_01	0.529	weak
Dressing_Trash_05	dc_veh_land_dressing_track_01	0.529	weak
HighwayOverpass_Bridge_BrokenBlockout_2	HighwayOverpass_Bridge_BrokenBlockout_2	1.00	manual
Swimmingpool_01_Filled	wuu_swimmingpool_01	0.526	weak
Swimmingpool_02_Filled	wuu_swimmingpool_02	1.0	auto-dims
MP_Badlands_Terrain	bd_wum_terrainbadlands_01_far	0.524	weak
MP_Eastwood_Terrain	bd_wuu_terraineastwood_01_far	0.524	weak
HighwayOverpassProps_01	HighwayOverpassProps_01	1.00	manual
OfficeBuilding_02_Seal	OfficeBuilding_02_Seal	1.00	manual
Construction_WoodStack_02	Construction_WoodStack_02	1.00	manual
Construction_WoodStack_03	dc_naf_constructionwoodworkpole_01	0.519	weak
OutskirtsWindowDressings_03	naf_outskirts_window_double_01	0.519	weak
Rift_04_Corner_NoDeform	wuc_rift_04_corner_apmesh_nodeform	0.519	weak
WarehouseSheFlatBase_01_TechPropsA	dc_ind_warehouseshelf_flatbase_01	0.516	weak
WarehouseSheFlatBase_01_TechPropsB	dc_ind_warehouseshelf_flatbase_01	0.516	weak
WarehouseSheFlatBase_01_TechPropsC	dc_ind_warehouseshelf_flatbase_01	0.516	weak
WarehouseSheFlatBase_01_TechPropsD	dc_ind_warehouseshelf_flatbase_01	0.516	weak
MilitaryBrickBuilding_01_B_PropsInterior_A	MilitaryBrickBuilding_01_B_PropsInterior_A	1.00	manual
MilitaryBrickBuilding_01_B_PropsInterior_B	MilitaryBrickBuilding_01_B_PropsInterior_B	1.00	manual
OutskirtsHouseMediumSkeleton_01_Props	br_naf_outskirtshousemediumroof_01	0.514	weak
OutskirtsHouseMediumSkeleton_02_Props	br_naf_outskirtshousemediumroof_01	0.514	weak
Seal_WallBunkerStructure_01_LightingProps	mil_wallbunkerstructure_01_right	0.514	weak
Area02_Structure_01	Area02_Structure_01	1.00	manual
Area03_Building_01	Area03_Building_01	1.00	manual
Area03_Building_04	br_naf_plazabuilding_01	0.5	weak
Area03_Building_06	br_naf_plazabuilding_01	0.5	weak
Area04_Building_01	Area04_Building_01	1.00	manual
Area04_Building_02	Area04_Building_02	1.00	manual
Area04_Building_03	Area04_Building_03	1.00	manual
Area04_Building_04	br_naf_plazabuilding_01	0.5	weak
Area04_Building_06	br_naf_plazabuilding_01	0.5	weak
Area04_Building_08	br_naf_plazabuilding_01	0.5	weak
Area06_Building_01_A	Area06_Building_01_A	1.00	manual
Area06_Building_01_B	Area06_Building_01_B	1.00	manual
Area06_Building_02_A	Area06_Building_02_A	1.00	manual
Area06_Building_02_B	Area06_Building_02_B	1.00	manual
Area06_Building_03_A	Area06_Building_03_A	1.00	manual
Area06_Building_03_B	Area06_Building_03_B	1.00	manual
Area06_Building_04_B	br_naf_plazabuilding_01	0.5	weak
Area06_Building_05_A	br_naf_plazabuilding_01	0.5	weak
Area06_Building_05_B	br_naf_plazabuilding_01	0.5	weak
Area06_Building_06_B	br_naf_plazabuilding_01	0.5	weak
Area07_Building_01	Area07_Building_01	1.00	manual
Area07_Building_01_B	Area07_Building_01_B	1.00	manual
Area07_Building_02_B	Area07_Building_02_B	1.00	manual
Area07_Building_03_A	Area07_Building_03_A	1.00	manual
Area07_Building_03_B	Area07_Building_03_B	1.00	manual
Area07_Building_04	br_naf_plazabuilding_01	0.5	weak
Area08_Building_01_A	Area08_Building_01_A	1.00	manual
Area08_Building_01_B	Area08_Building_01_B	1.00	manual
Area08_Building_02	Area08_Building_02	1.00	manual
Area08_Building_05	br_naf_plazabuilding_01	0.5	weak
Area08_Building_06	br_naf_plazabuilding_01	0.5	weak
Area08_Building_07	br_naf_plazabuilding_01	0.5	weak
Area08_Building_08	br_naf_plazabuilding_01	0.5	weak
Area08_Building_11	br_naf_plazabuilding_01	0.5	weak
Area10_Building_01_B	Area10_Building_01_B	1.00	manual
BunkerConcrete_Set_Close	mil_bunkerconcrete_01_left	0.5	weak
BusSign_01	BusSign_01	1.00	manual
ChimneyTower_03	ind_oilchimney_01_top	0.5	weak
ConcreteHangar_01_HalfClose	ConcreteHangar_01_HalfClose	1.00	manual
ConcreteHangar_01_HalfClose2	ConcreteHangar_01_HalfClose2	1.00	manual
Contaminated_Tunnel_01_PropsA	terrainoccluder_tunnel_mp_contaminated	0.5	weak
GasStation_01_Event	dc_wuu_gasstation_01_a	0.5	weak
M1083CargoTruckWrecked_01	bd_mil_m1083cargotruck_01	0.5	weak
M1083CargoTruckWrecked_02	M1083CargoTruckWrecked_02	1.00	manual
MP_Contaminated_Assets	water_contaminated	0.5	weak
Military_Warehouse_Medium_03_Props	Military_Warehouse_Medium_03_Props	1.00	manual
Military_Warehouse_Medium_03_Props_B	Military_Warehouse_Medium_03_Props_B	1.00	manual
NASATurret_01	seu_nasams_turret_01	0.5	weak
OutskirtsHouseMedium_02_NoPortalLights	br_naf_outskirtshousemediumroof_01	0.5	weak
OutskirtsHouseMedium_02_Props_A_Mirrored	br_naf_outskirtshousemediumroof_01	0.5	weak
ResidentialHouse_PropsFacade	br_wuu_residentialhouse_01	0.5	weak
SupportCeiling_01	dc_mil_hangarceilingsupport_01_512	0.5	weak
TunnelWire_01	ind_wire_8m	0.5	weak
TwinBuilding_02_Damaged	TwinBuilding_02_Damaged	1.00	manual
VL7Cloud	meshp_spawnmesh_cloud	0.5	weak
OutskirtsBuildingSmallSkeleton_01_Props	bd_naf_outskirtsbuildingbackdropsmall_01	0.488	weak
OutskirtsHouseLarge_01_ConstructionSite_Props	naf_outskirtshouselargecore_01	0.487	weak
RetailStorefront_04_1160_A_MarinaVacant_PropsA	dc_wuu_retailstorefrontvacant_01	0.486	weak
RetailStorefront_03_2117_CV45_B_LightingProps	br_wuu_retailstorefront_03_2117_cv45_a	0.485	weak
RetailStorefront_03_2117_CV45_B_LightingPropsC	br_wuu_retailstorefront_03_2117_cv45_a	0.485	weak
RetailStorefront_03_2117_CV45_C_LightingProps	br_wuu_retailstorefront_03_2117_cv45_a	0.485	weak
WarehouseSheFlatBase_01_BottomCover	WarehouseSheFlatBase_01_BottomCover	1.00	manual
CountryClubAnnex_01_Attachements	wuu_countryclubannex_01	0.483	weak
CountryClubAnnex_01_LightingProp	wuu_countryclubannex_01	0.483	weak
Overheadpipeline_01_T_Granite_2048	ind_overheadpipeline_01_support	0.483	weak
ResidentialHouse_02_A_NoAftermath	br_wuu_residentialhouse_01	0.483	weak
TwinBuilding_02_Decals_Green	TwinBuilding_02_Decals_Green	1.00	none
BrooklynBridge_LightsOff_01	euu_brooklynbridge_01_base	0.48	weak
Construction_BlockStack_01	ind_constructionbase_01	0.478	weak
Lighthouse_01_LightingProps	dc_wuc_lighthouselight_01_d	0.476	weak
OutskirtsBuildingSmall_01_Props_A_Mirrored	bd_naf_outskirtsbuildingbackdropsmall_01	0.476	weak
OutskirtsBuildingSmall_02_Props_B_Mirrored	bd_naf_outskirtsbuildingbackdropsmall_01	0.476	weak
OutskirtsBuildingSmall_02_Props_C_Mirrored	bd_naf_outskirtsbuildingbackdropsmall_01	0.476	weak
OutskirtsHouseMedium_01_FlatRoof_NoPortalLights	br_naf_outskirtshousemediumroof_01	0.476	none
WarehouseShe01_TechPropsC	dc_ind_warehouseshelf_01	0.476	weak
OutskirtsBuildingSmallSkeleton_01	bd_naf_outskirtsbuildingbackdropsmall_01	0.474	weak
OutskirtsBuildingSmall_01_Mirrored	bd_naf_outskirtsbuildingbackdropsmall_01	0.474	weak
OutskirtsBuildingSmall_02_Mirrored	bd_naf_outskirtsbuildingbackdropsmall_01	0.474	weak
Seal_Exhaust_01_Props_01	mil_sealexhaustmetal_01	0.474	weak
UH60_BlackhawkHelictopter_NoProp_Closed	mil_uh60_blackhawkhelicoptercloth_01	0.474	weak
Area_02_SetDressing	Area_02_SetDressing	1.00	manual
CampusWalkBridge_01	wuu_walkbridge_01_a	0.471	weak
MP_Subsurface_Assets	seu_subsurfacemap_01	0.471	weak
Overheadpipeline_01_Corner_Water	ind_overheadpipelineconcreteend_02	0.471	weak
PipeOilFie01_1024_Destroy	ind_pipeoilfield_01_1024_a	0.471	weak
PipeOilFie01_256_Destroy	ind_pipeoilfield_01_256_a	0.471	weak
Rift_04_HaAPmesh	wuc_rift_04_half_apmesh	0.471	weak
Subsurface_HangarB	seu_subsurfacemap_01	0.471	weak
ResidentialHouse_01_LightingProps	br_wuu_residentialhouse_01	0.467	weak
ResidentialHouse_01_Props_Badlands	br_wuu_residentialhouse_01	0.467	weak
ResidentialHouse_02_LightingPropsF	br_wuu_residentialhouse_01	0.467	weak
ResidentialHouse_02_LightingPropsG	br_wuu_residentialhouse_01	0.467	weak
ResidentialHouse_02_LightingPropsH	br_wuu_residentialhouse_01	0.467	weak
RetailStorefront_02_1152_LightingProps	wuu_retailstorefront_02_1152	0.467	weak
RetailStorefront_02_1152_LightingProps_B	wuu_retailstorefront_02_1152	0.467	weak
ShelfStore_02	ShelfStore_02	1.00	manual
ShelfStore_03	ShelfStore_03	1.00	manual
RetailStorefront_03_2117_CV45_A_MarinaVacant_PropsA	dc_wuu_retailstorefrontvacant_01	0.462	weak
RetailStorefront_03_2117_CV45_B_MarinaVacantProps	dc_wuu_retailstorefrontvacant_01	0.462	weak
ConstructionSiteScaffolding_Golmud	ConstructionSiteScaffolding_Golmud	1.00	manual
ConvenienceStore_01_LightingProps	dc_wuu_conveniencestorelogo_01_b_01	0.455	weak
GOL_Military_Warehouse_Medium_01_Props	GOL_Military_Warehouse_Medium_01_Props	1.00	manual
NASAHatch_01	dc_seu_nasams_hatch_01	0.455	weak
Beach_TennisCourts_02	com_tenniscourtfence_01_1024	0.45	weak
CanopyMetal_01_B_Golmud	CanopyMetal_01_B_Golmud	1.00	manual
CountryClubHouse_01	wuu_countryclubbar_01	0.45	weak
NAFOutskirtsBuildingSmallSkeleton_01_BD	bd_naf_outskirtsbuildingbackdropsmall_01	0.45	none
RetailStorefront_04_1160_A_Affluent_Props_B_Vacant	dc_wuu_retailstorefrontvacant_01	0.45	weak
RND_ClimateTesting_01_LightingProps	de_ind_climatetestinglogo_01	0.448	none
RND_ClimateTesting_02_LightingProps	de_ind_climatetestinglogo_01	0.448	none
WarehouseShe01_MilitaryPropsA	cas_militarywarehousedoor_01	0.448	none
WarehouseShe01_MilitaryPropsB	cas_militarywarehousedoor_01	0.448	none
ArchwayFoundation_01	ArchwayFoundation_01	1.00	manual
JetPile	naf_carpet_02_pile	0.444	none
JetPile_A_2	naf_carpet_02_pile	0.444	none
MP_Subsurface_Terrain	seu_subsurfacemap_01	0.444	none
OfficeRuin_02_NoMural	wuu_officeruin_02_1024x256_01	0.444	none
TCBuilding_01_Center	TCBuilding_01_Center	1.00	manual
AirConClusterBuildingSide_01	AirConClusterBuildingSide_01	1.00	manual
AirConClusterBuildingSide_02	AirConClusterBuildingSide_02	1.00	manual
AirConClusterBuildingSide_03	AirConClusterBuildingSide_03	1.00	manual
AirConClusterBuildingSide_04	AirConClusterBuildingSide_04	1.00	manual
AirConClusterBuildingSide_05	AirConClusterBuildingSide_05	1.00	manual
AirConClusterBuildingSide_06	AirConClusterBuildingSide_06	1.00	manual
StorageShelves_Outdoor_01	ind_storagesheetdoorway_01_a_512	0.44	none
StorageShelves_Outdoor_02	ind_storagesheetdoorway_01_a_512	0.44	none
StorageShelves_Outdoor_03	ind_storagesheetdoorway_01_a_512	0.44	none
StorageShelves_Outdoor_04	ind_storagesheetdoorway_01_a_512	0.44	none
CountryClubFoundation_01_B_Attachements	CountryClubFoundation_01_B_Attachements	1.00	manual
OutskirtsHouseMediumSkeleton_07_Golmud_Props	OutskirtsHouseMediumSkeleton_07_Golmud_Props	1.00	manual
Area10_Building_02_OoB	Area10_Building_02_OoB	1.00	manual
ClimateTestingCoattachments	mil_climatetestingcoldblast_01	0.438	none
ControlBuilding_01	ControlBuilding_01	1.00	manual
Carousel_01_Structure	euu_carousel_01_construction	0.435	none
ControlTower_02_Attachments	de_mil_controltowerin_01	0.435	none
WeatherstationFoundation_03	com_statuefoundation_01	0.435	none
Area04_Tenement_01_1920x1728_C90_A_01	br_euu_tenementbase_01_1088x448	0.429	none
Area05_Tenement_01_1920x1728_C90_A_01	br_euu_tenementbase_01_1088x448	0.429	none
Area05_Tenement_01_1920x1728_C90_A_02	br_euu_tenementbase_01_1088x448	0.429	none
Area05_Tenement_01_832x1728_A_02	br_euu_tenementbase_01_1088x448	0.429	none
Area06_Tenement_01_1920x1728_C90_A_01	br_euu_tenementbase_01_1088x448	0.429	none
Area06_Tenement_01_1920x1728_C90_A_02	br_euu_tenementbase_01_1088x448	0.429	none
Area07_Tenement_01_1920x1728_C90_A_01	br_euu_tenementbase_01_1088x448	0.429	none
Area07_Tenement_01_1920x1728_C90_A_02	br_euu_tenementbase_01_1088x448	0.429	none
MaintenanceFacility_01_B	com_door_maintenance_01	0.429	none
MaintenanceFacility_02	com_door_maintenance_01	0.429	none
ManhattanBridge_01_LightsOff_DistantPart	euu_manhattanbridge_01_lines_01	0.429	none
OutskirtsHouseMedium_04_Abbasid_Mirrored_Props	OutskirtsHouseMedium_04_Abbasid_Mirrored_Props	1.00	manual
OutskirtsHouseMedium_05_Abbasid_Mirrored_Props	OutskirtsHouseMedium_05_Abbasid_Mirrored_Props	1.00	manual
PotRural_01_Pears_01	com_potrural_01_big	0.429	none
MP_GolmudRailway_Assets	bd_cas_terraingolmudrailway_01_far	0.423	none
Dam_Industrial_Unit_01_B_1	Dam_Industrial_Unit_01_B_1	1.00	manual
Gantry_01_Golmud	Gantry_01_Golmud	1.00	manual
MP_Aftermath_Assets	seu_aftermathjet_skew_210_a	0.421	none
WeaponCasesPack_02_Snow	WeaponCasesPack_02_Snow	1.00	manual
GB_Granite_CrowsNest_Basement_HardScape_02	GB_Granite_CrowsNest_Basement_HardScape_02	1.00	manual
GB_IntWall_128x320	dc_gb_com_intwall_128x320_a	0.417	none
JAS39Missile_01	meshp_aim9x_missile	0.417	none
Area10_Building_01_OOB	Area10_Building_01_OOB	1.00	manual
Beamsupport_01	ind_turretsupportbeam_01	0.412	none
